Tract,neighborhood,Labor Force,Unemployed,Employed,Family Poverty,No HS,Some HS,HS Graduates,Bachelors Degree,Grad/Prof Degree,Private Health Ins,Public Health Ins,No Health Ins,No Vehicles,One Vehicle,Two Vehicles,Three+ Vehicles,Drive Alone,Carpooled,Walked,Other means,WFH,Public Transit,Total Population,Male,Female,Census Tract Number,Life Expectancy,Life Expectancy Standard Error,NAME10,Life Expectancy_abvavg,Life_Expectancy_Difference,Unemployed_cat_10-15%,Unemployed_cat_15-20%,Unemployed_cat_20-25%,Unemployed_cat_25 or more,Unemployed_cat_5-10%,Unemployed_cat_less than 5%,sex_cat_More Men,sex_cat_More Women,vehicle_cat_No Vehicles,vehicle_cat_One Vehicle,vehicle_cat_Three+ Vehicles,vehicle_cat_Two Vehicles,transport_cat_Carpooled,transport_cat_Drive Alone,transport_cat_Public Transit,transport_cat_Walked,education_cat_Bachelors Degree,education_cat_Grad/Prof Degree,education_cat_HS Graduates,education_cat_No HS,education_cat_Some HS,health_ins_cat_No Health Ins,health_ins_cat_Private Health Ins,health_ins_cat_Public Health Ins,area_Central,area_Far North Side,area_Far South Side,area_Far Southwest Side,area_North Side,area_Northwest Side,area_South Side,area_Southwest Side,area_West Side
430101.0,SOUTH SHORE,1961.0,17.7,44.1,26.4,2.0,6.3,22.6,12.6,8.2,35.1,47.6,25.6,28.4,52.6,18.6,0.4,57.3,6.9,2.3,1.4,0.7,31.4,4055.0,36.3,63.7,4301.01,74.0,2.0781,4301.01,0,-2.75930572982017,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
430102.00000000006,SOUTH SHORE,1547.0,9.2,48.8,27.1,2.1,7.3,20.9,18.9,8.9,47.8,41.5,18.6,53.2,39.8,6.2,0.8,35.5,8.2,1.1,2.9,0.0,52.3,3064.0,47.7,52.3,4301.02,76.3,3.1581,4301.02,0,-0.4593057298201728,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
431301.0,SOUTH SHORE,1425.0,19.0,44.8,33.3,1.6,10.8,30.6,13.0,6.8,35.7,48.9,20.5,42.8,41.9,14.8,0.5,49.6,12.8,1.1,2.9,3.1,30.5,3037.0,38.4,61.6,4313.01,67.8,1.688,4313.01,0,-8.959305729820173,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
431302.00000000006,SOUTH SHORE,1661.0,16.5,43.4,34.3,6.6,13.8,32.8,11.3,4.1,26.7,53.9,22.7,50.8,32.9,12.6,3.7,40.9,11.0,0.0,6.0,3.8,38.4,3951.0,45.0,55.0,4313.02,68.5,1.5942,4313.02,0,-8.25930572982017,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
440101.0,CHATHAM,1882.0,16.0,46.5,31.3,3.8,16.5,40.3,5.4,1.2,36.5,49.2,21.6,46.1,46.8,6.6,0.5,44.3,12.9,4.9,0.0,5.4,32.5,3952.0,43.0,57.0,4401.01,67.0,1.6286,4401.01,0,-9.75930572982017,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
440102.00000000006,CHATHAM,1484.0,16.2,46.2,32.6,3.6,12.5,35.0,7.9,4.6,27.7,57.7,23.7,46.8,46.1,4.7,2.5,36.5,2.9,4.4,1.3,4.4,50.6,3019.0,49.4,50.6,4401.02,67.7,1.9803,4401.02,0,-9.059305729820167,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
440202.00000000006,CHATHAM,1690.0,6.9,49.2,26.2,4.6,9.9,15.4,28.7,8.7,54.6,49.1,10.1,24.3,43.8,26.0,5.9,54.6,11.9,0.0,1.0,2.8,29.7,3712.0,40.7,59.3,4402.02,73.7,1.7149,4402.02,0,-3.059305729820167,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
460301.0,SOUTH CHICAGO,1267.0,11.3,51.1,19.9,14.6,14.0,31.6,7.3,5.9,44.5,41.3,23.8,21.0,53.1,23.0,2.9,56.8,6.9,3.6,0.7,0.0,32.0,2595.0,48.0,52.0,4603.01,71.5,2.3877,4603.01,0,-5.25930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
460302.00000000006,SOUTH CHICAGO,1503.0,20.7,36.3,34.9,11.0,18.7,22.0,12.9,0.1,34.3,61.0,12.4,32.2,39.0,22.1,6.8,54.3,14.0,0.0,0.0,3.5,28.2,3619.0,46.6,53.4,4603.02,69.1,1.7175,4603.02,0,-7.659305729820176,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
291600.0,NORTH LAWNDALE,435.0,3.8,59.4,17.7,35.2,5.6,19.8,6.4,9.0,46.6,46.8,10.2,23.0,39.8,36.0,1.2,62.1,5.8,0.0,8.3,0.0,23.9,859.0,47.5,52.5,2916.0,76.2,2.977,2916.0,0,-0.5593057298201671,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
292400.0,NORTH LAWNDALE,644.0,6.1,38.4,45.4,6.9,20.5,29.5,5.5,2.6,27.7,59.2,15.6,41.5,43.9,9.1,5.5,42.7,10.1,10.6,3.7,12.5,20.5,2015.0,48.0,52.0,2924.0,72.0,1.5574,2924.0,0,-4.75930572982017,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
301100.0,SOUTH LAWNDALE,1273.0,11.6,54.4,36.7,39.3,13.2,22.5,6.3,2.3,23.7,47.8,32.1,18.8,52.8,20.7,7.7,55.6,21.4,6.3,5.4,1.1,10.2,2967.0,48.7,51.3,3011.0,75.6,1.5668,3011.0,0,-1.1593057298201757,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
301600.0,SOUTH LAWNDALE,1863.0,9.5,47.1,32.0,36.5,14.4,28.4,3.7,0.6,33.1,44.7,25.1,15.9,43.3,34.6,6.2,46.9,30.0,7.6,1.0,3.7,10.7,4722.0,48.6,51.4,3016.0,77.0,2.0447,3016.0,1,0.24069427017983003,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
310500.0,LOWER WEST SIDE,863.0,6.2,63.4,26.5,17.7,7.0,39.6,13.7,6.8,39.9,27.7,34.3,21.8,45.5,23.3,9.5,52.6,10.4,10.2,10.4,5.6,10.7,1560.0,46.5,53.5,3105.0,76.0,2.5413,3105.0,0,-0.75930572982017,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
310900.0,LOWER WEST SIDE,2588.0,8.4,59.7,33.5,29.5,12.3,20.7,13.6,3.3,35.2,41.4,25.1,24.7,43.3,26.1,5.9,41.4,14.3,4.2,3.4,1.4,35.3,5034.0,49.0,51.0,3109.0,77.1,1.4472,3109.0,1,0.34069427017982434,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31900.0,UPTOWN,1613.0,4.6,73.8,9.1,4.8,7.7,7.8,43.9,23.7,81.0,16.4,8.6,21.5,54.8,21.2,2.4,41.0,3.8,2.1,5.0,5.0,43.1,2361.0,44.6,55.4,319.0,81.1,2.0622,319.0,1,4.340694270179824,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
50200.0,NORTH CENTER,2897.0,3.4,67.6,0.0,4.2,6.4,14.6,33.3,21.3,86.4,19.5,5.9,15.6,46.7,33.8,3.9,42.0,4.0,2.1,7.2,15.2,29.6,5230.0,49.6,50.4,502.0,81.3,1.0196,502.0,1,4.540694270179827,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
191000.0,BELMONT CRAGIN,1383.0,12.2,54.6,26.3,32.8,19.4,19.6,5.5,0.8,39.6,37.1,25.8,13.0,39.4,29.2,18.4,65.6,12.8,1.4,1.5,5.7,13.0,2742.0,51.9,48.1,1910.0,77.4,1.4164,1910.0,1,0.6406942701798357,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
611300.0,NEW CITY,1257.0,8.8,55.1,33.9,24.0,21.1,46.3,1.1,2.1,28.2,44.6,28.2,25.4,43.3,23.2,8.1,50.2,19.0,9.1,1.7,4.5,15.5,2695.0,55.8,44.2,6113.0,74.4,2.3623,6113.0,0,-2.3593057298201643,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
611600.0,NEW CITY,758.0,24.1,39.5,23.0,11.6,19.0,42.3,1.7,1.2,18.3,56.4,30.9,20.1,45.8,20.9,13.2,53.3,12.3,0.0,0.0,3.0,31.3,1604.0,49.8,50.2,6116.0,75.0,3.3779,6116.0,0,-1.75930572982017,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
620300.0,WEST ELSDON,3692.0,10.2,57.0,14.4,16.2,12.8,38.2,7.1,2.9,47.4,42.0,17.9,11.6,32.2,40.0,16.3,67.2,13.9,4.0,0.5,1.9,12.5,7371.0,53.4,46.6,6203.0,78.6,1.1969,6203.0,1,1.8406942701798243,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
620400.0,WEST ELSDON,2150.0,6.3,55.7,13.8,23.4,12.8,33.7,7.1,0.9,47.8,35.1,21.4,8.0,31.0,48.6,12.4,74.2,5.8,0.3,1.3,0.1,18.4,4802.0,48.0,52.0,6204.0,76.9,2.1136,6204.0,1,0.1406942701798357,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
120100.0,FOREST GLEN,1858.0,3.1,62.9,2.5,1.3,0.4,11.8,37.8,30.3,85.1,21.1,3.1,3.3,36.2,49.4,11.0,65.9,12.4,1.1,0.0,4.1,16.4,3800.0,46.5,53.5,1201.0,82.0,1.2952,1201.0,1,5.24069427017983,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
140100.0,ALBANY PARK,1880.0,4.9,62.7,36.4,24.2,15.0,19.3,14.1,5.4,30.7,36.1,33.8,32.7,44.2,20.6,2.5,38.8,7.8,3.3,4.7,4.7,40.7,3643.0,51.7,48.3,1401.0,78.0,3.4031,1401.0,1,1.24069427017983,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
150800.0,PORTAGE PARK,3439.0,8.5,70.0,8.6,14.3,13.7,28.0,11.8,8.7,52.1,32.7,23.0,13.9,39.5,32.1,14.5,58.8,13.9,1.0,0.8,3.3,22.2,5412.0,55.1,44.9,1508.0,79.0,1.5035,1508.0,1,2.24069427017983,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
151100.0,PORTAGE PARK,3143.0,6.4,64.1,13.7,11.1,17.5,32.2,9.8,5.6,49.9,31.8,23.8,15.8,33.1,38.9,12.2,62.7,11.8,3.2,2.6,2.0,17.6,5419.0,46.7,53.3,1511.0,81.6,2.5795,1511.0,1,4.840694270179824,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
160100.0,IRVING PARK,1462.0,7.7,57.8,4.6,4.9,9.8,30.6,20.8,10.0,58.4,22.6,24.8,10.8,50.0,34.7,4.5,59.5,7.7,2.2,2.6,3.6,24.4,2690.0,52.9,47.1,1601.0,80.4,2.3244,1601.0,1,3.6406942701798357,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
160400.0,IRVING PARK,2863.0,7.2,62.6,23.5,10.9,17.3,18.9,18.9,9.7,49.2,34.0,22.7,17.1,50.6,27.9,4.4,53.7,9.0,5.2,3.6,6.2,22.3,5111.0,53.1,46.9,1604.0,79.7,2.4742,1604.0,1,2.940694270179833,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
171100.0,DUNNING,2422.0,4.8,67.8,6.2,8.1,8.3,36.8,14.3,8.0,68.6,27.8,14.5,6.6,30.4,38.7,24.3,72.8,9.4,0.0,3.0,1.9,12.9,4158.0,50.6,49.4,1711.0,76.8,1.9782,1711.0,1,0.040694270179827186,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
190300.0,BELMONT CRAGIN,3149.0,8.0,62.8,12.9,16.3,9.3,30.6,12.1,4.9,46.3,32.1,26.6,16.5,41.0,22.3,20.2,64.3,5.7,3.3,3.0,1.8,22.0,5375.0,45.1,54.9,1903.0,80.2,1.6704,1903.0,1,3.440694270179833,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
760802.0,OHARE,1160.0,4.6,51.6,8.2,3.4,10.3,25.0,20.7,9.3,73.2,37.3,6.9,9.4,43.5,41.6,5.4,77.7,8.5,0.8,0.0,2.2,10.8,2374.0,41.7,58.3,7608.02,80.1,1.482,7608.02,1,3.3406942701798243,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
760803.0,OHARE,3407.0,6.7,56.5,16.5,8.8,9.2,24.2,14.6,14.7,50.6,37.5,20.5,15.6,50.8,29.8,3.9,79.4,5.8,0.6,0.4,1.9,12.0,6632.0,52.2,47.8,7608.03,84.4,2.2136,7608.03,1,7.640694270179836,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
490300.0,ROSELAND,879.0,7.1,42.0,14.7,4.6,3.9,15.8,17.4,13.5,61.3,43.9,10.3,16.5,42.2,36.4,4.9,53.9,5.9,0.0,2.0,3.2,34.9,2233.0,44.6,55.4,4903.0,77.9,1.6632,4903.0,1,1.1406942701798357,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
490700.0,ROSELAND,1143.0,15.7,34.7,22.7,3.3,16.7,27.1,10.9,5.7,40.0,56.7,16.8,19.4,51.9,18.5,10.2,50.7,13.7,0.7,1.7,2.2,30.9,2694.0,45.4,54.6,4907.0,72.0,1.2707,4907.0,0,-4.75930572982017,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
500100.0,PULLMAN,1525.0,8.5,51.6,23.8,5.7,5.5,25.5,13.2,5.3,55.6,43.8,13.7,21.9,51.8,21.4,4.9,60.3,10.3,4.3,0.0,0.0,25.1,3084.0,43.3,56.7,5001.0,70.2,2.2998,5001.0,0,-6.559305729820167,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
520400.0,EAST SIDE,2233.0,11.9,55.8,6.7,15.2,14.8,44.4,7.8,3.4,49.9,40.1,16.9,11.5,38.5,31.6,18.3,65.8,16.3,7.4,0.0,0.0,10.5,4223.0,48.0,52.0,5204.0,82.0,2.1297,5204.0,1,5.24069427017983,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
640400.0,CLEARING,2088.0,5.2,63.5,5.5,4.4,10.1,45.0,9.8,5.8,73.2,22.0,13.5,4.6,41.3,38.5,15.5,73.6,11.3,0.0,0.5,0.0,14.6,3819.0,48.4,51.6,6404.0,79.8,1.9022,6404.0,1,3.040694270179827,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
660400.0,CHICAGO LAWN,2907.0,8.0,57.8,19.7,30.9,16.3,28.0,6.6,1.0,29.5,47.3,25.4,12.0,35.9,33.3,18.7,62.2,19.7,4.1,0.0,3.2,10.8,6330.0,44.6,55.4,6604.0,82.0,2.71,6604.0,1,5.24069427017983,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
660800.0,CHICAGO LAWN,2565.0,13.1,52.1,24.5,13.2,15.3,36.4,5.4,1.8,32.0,48.3,23.6,30.9,37.0,20.3,11.8,55.1,15.6,2.8,0.0,1.9,24.5,5740.0,48.8,51.2,6608.0,72.9,1.3064,6608.0,0,-3.8593057298201643,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
671300.0,WEST ENGLEWOOD,1027.0,19.4,43.3,31.7,4.6,21.7,33.7,6.0,3.7,32.9,45.0,27.9,36.0,36.5,10.1,17.3,50.5,4.3,4.6,0.0,2.4,38.2,1999.0,51.4,48.6,6713.0,68.3,1.8349,6713.0,0,-8.459305729820173,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300900.0,SOUTH LAWNDALE,1985.0,7.4,57.6,45.9,42.3,17.4,24.2,1.2,0.0,16.4,48.7,39.1,36.0,47.7,14.5,1.7,37.9,14.9,11.0,3.4,0.7,32.2,4133.0,53.1,46.9,3009.0,76.0,2.2474,3009.0,0,-0.75930572982017,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
301200.0,SOUTH LAWNDALE,1676.0,14.8,55.7,29.5,33.9,13.6,25.0,10.0,3.0,30.7,47.8,23.7,26.7,50.4,17.3,5.6,48.2,14.3,6.2,1.6,2.9,26.8,3394.0,49.9,50.1,3012.0,75.6,1.5124,3012.0,0,-1.1593057298201757,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31100.0,UPTOWN,3402.0,6.4,74.5,6.8,8.9,3.9,11.7,37.5,20.4,69.8,16.3,17.3,36.8,47.0,10.6,5.6,28.8,5.9,5.5,5.3,8.3,46.3,4510.0,50.0,50.0,311.0,82.7,2.0604,311.0,1,5.940694270179833,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
50100.0,NORTH CENTER,1805.0,5.3,76.6,2.5,2.5,3.4,10.5,45.2,23.2,85.3,10.3,8.4,18.7,47.2,26.5,7.6,50.0,0.7,1.4,1.5,8.0,38.5,2564.0,48.8,51.2,501.0,81.5,3.2553,501.0,1,4.74069427017983,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50700.0,NORTH CENTER,1172.0,2.3,85.3,0.0,0.2,3.2,3.9,44.9,38.7,96.7,4.8,1.9,12.1,61.8,22.1,4.0,38.5,8.6,2.1,4.5,5.5,40.9,1587.0,45.5,54.5,507.0,80.3,3.2228,507.0,1,3.540694270179827,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
62100.0,LAKE VIEW,2849.0,3.3,81.7,2.3,0.0,1.8,7.1,51.0,23.6,87.8,6.8,8.2,41.7,45.0,10.2,3.0,25.0,1.9,4.9,2.1,7.3,58.7,3595.0,57.9,42.1,621.0,81.3,2.6071,621.0,1,4.540694270179827,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
620100.0,WEST ELSDON,2138.0,12.8,50.6,22.1,18.8,8.8,40.6,6.2,2.5,39.8,43.9,20.2,8.9,30.9,47.2,13.0,61.8,13.9,4.9,0.0,0.5,18.9,4604.0,49.2,50.8,6201.0,83.6,2.5768,6201.0,1,6.840694270179824,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
630200.0,GAGE PARK,875.0,7.0,54.3,36.4,28.7,13.1,34.3,4.1,3.7,28.8,56.0,18.0,24.2,39.1,30.8,5.8,58.2,19.0,2.2,0.0,2.2,18.4,2103.0,50.0,50.0,6302.0,76.0,1.5176,6302.0,0,-0.75930572982017,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
580700.0,BRIGHTON PARK,2608.0,8.8,52.2,26.8,32.5,12.1,31.0,4.9,1.5,26.4,46.1,31.5,14.7,49.5,25.9,9.8,56.4,14.7,6.1,2.4,0.0,20.4,6098.0,48.6,51.4,5807.0,78.8,1.7767,5807.0,1,2.040694270179827,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
590600.0,MCKINLEY PARK,1851.0,12.4,53.7,15.0,23.2,8.2,29.9,7.9,5.1,35.3,44.0,24.3,15.4,49.4,27.1,8.2,65.8,7.8,3.6,0.0,0.7,22.2,3868.0,47.9,52.1,5906.0,81.4,2.136,5906.0,1,4.640694270179836,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
600700.0,BRIDGEPORT,1433.0,13.8,56.0,13.5,8.0,12.6,36.3,8.7,4.4,53.6,28.0,23.3,36.8,37.9,17.7,7.6,44.0,21.5,2.3,5.1,0.0,27.1,2354.0,52.5,47.5,6007.0,77.9,2.1371,6007.0,1,1.1406942701798357,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
611900.0,NEW CITY,836.0,24.6,37.0,40.1,9.0,20.7,45.4,1.2,1.4,17.8,61.5,25.5,50.2,28.8,14.9,6.1,51.7,8.8,1.8,0.0,0.0,37.7,1980.0,48.7,51.3,6119.0,71.5,2.4578,6119.0,0,-5.25930572982017,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
222200.0,LOGAN SQUARE,1539.0,6.4,82.9,0.0,1.5,0.9,3.8,49.8,34.8,88.8,6.1,7.1,10.1,53.8,30.0,6.2,43.3,4.9,4.0,5.7,6.9,35.2,2099.0,59.5,40.5,2222.0,79.9,2.8658,2222.0,1,3.1406942701798357,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
222500.0,LOGAN SQUARE,831.0,3.6,64.6,15.9,9.3,4.4,34.6,21.2,10.3,48.0,39.0,16.0,17.3,48.3,25.6,8.9,52.9,6.9,2.8,5.0,1.3,31.1,1492.0,52.6,47.4,2225.0,78.89999999999999,2.9823,2225.0,1,2.1406942701798215,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
222800.0,LOGAN SQUARE,463.0,7.1,45.2,34.7,18.7,11.3,32.8,9.4,9.6,36.6,34.2,29.1,31.4,50.9,16.8,0.8,67.3,1.0,5.0,8.8,3.0,15.0,1146.0,54.2,45.8,2228.0,76.8,3.3385,2228.0,1,0.040694270179827186,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230700.0,HUMBOLDT PARK,2538.0,10.0,56.0,23.3,23.2,14.7,35.8,5.3,3.0,31.6,44.5,28.6,23.5,47.9,23.1,5.4,45.5,13.1,4.8,3.0,1.4,32.4,5193.0,42.7,57.3,2307.0,76.2,1.9461,2307.0,0,-0.5593057298201671,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
240200.0,WEST TOWN,1041.0,2.8,77.2,1.6,6.8,1.5,13.0,44.9,20.9,78.7,17.3,5.4,25.5,49.4,20.8,4.3,44.8,3.5,1.3,3.3,10.9,36.2,1507.0,55.4,44.6,2402.0,81.3,1.9878,2402.0,1,4.540694270179827,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
241400.0,WEST TOWN,3585.0,6.1,75.6,14.2,7.1,3.0,3.6,47.1,29.5,81.6,15.6,3.8,24.6,49.9,23.2,2.3,36.6,4.9,2.6,4.9,11.7,39.3,5325.0,50.3,49.7,2414.0,81.1,2.7671,2414.0,1,4.340694270179824,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
242400.0,WEST TOWN,2078.0,3.2,74.9,1.6,7.4,5.3,8.4,40.4,23.9,74.0,18.7,14.6,23.9,47.2,24.2,4.7,46.1,6.5,10.4,5.9,8.2,23.0,2844.0,49.6,50.4,2424.0,82.9,2.6078,2424.0,1,6.140694270179836,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
242500.0,WEST TOWN,2457.0,5.0,73.3,12.0,9.4,7.8,14.3,34.9,10.9,59.2,28.3,18.2,31.2,44.6,19.6,4.6,48.8,7.0,11.9,4.8,3.1,24.3,4010.0,50.0,50.0,2425.0,80.7,2.19,2425.0,1,3.940694270179833,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
242600.0,WEST TOWN,3633.0,7.5,62.8,18.1,13.0,7.4,12.4,31.3,14.9,45.4,34.6,22.1,31.3,45.6,17.9,5.2,44.3,9.4,0.2,7.7,6.9,31.5,6501.0,57.3,42.7,2426.0,77.8,2.7804,2426.0,1,1.0406942701798272,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
242700.0,WEST TOWN,948.0,9.2,58.6,29.4,8.6,12.4,19.5,24.9,11.7,44.4,46.3,11.7,41.3,41.0,16.0,1.8,36.8,9.9,8.2,10.4,0.0,34.8,1766.0,53.7,46.3,2427.0,76.46666666666665,2.186833333333333,2427.0,0,-0.2926390631535156,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
740300.0,MOUNT GREENWOOD,2282.0,2.7,62.4,0.6,1.9,1.3,18.9,23.0,12.6,93.8,14.9,1.5,1.8,35.1,49.0,14.0,86.6,5.0,0.9,0.4,0.8,6.2,4515.0,47.4,52.6,7403.0,78.0,1.0953,7403.0,1,1.24069427017983,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
